Rank	Taxonpath	Taxon	Pelagic01_2000uM	Pelagic01_1000uM	Pelagic1_500uM	Pelagic1_100uM	Pelagic1_Placa	LEK-01_Placa	LEK-01_100uM	LEK-01_500uM	LEK-02_Placa	LEK-02_100uM	LEK-02_500uM	LEK-02_2000uM	LEK-03_Placa	LEK-03_100uM	LEK-03_500uM	LEK-03_2000uM	PAS-01_Placa	PAS-01_100uM	PAS-01_500uM	PAS-02_Placa	PAS-02_100uM	PAS-02_500uM	PAS-02_2000uM	PAS-03_Placa	PAS-03_100uM	PAS-03_500uM	PAS-03_2000uM	ZUM-01_Placa	ZUM-01_100uM	ZUM-01_500uM	ZUM-01_2000uM	ZUM-02_Placa	ZUM-02_100uM	ZUM-02_500uM	ZUM-02_2000uM	ZUM-03_Placa	ZUM-03_100uM	ZUM-03_500uM
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Phyllodocida;Syllidae;Proceraea;Proceraea aurantiaca	Proceraea aurantiaca	0	0	0	0	0	0	42	0	0	0	21	0	3	33	0	2	0	28	5	0	29	0	0	3	16	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Phyllodocida;Syllidae;Procerastea;Procerastea nematodes	Procerastea nematodes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	18	2	0	0	48	11	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Phyllodocida;Syllidae;Syllides;Syllides fulvus	Syllides fulvus	0	0	0	0	0	0	4	0	0	33	0	0	0	8	9	0	0	4	5	0	15	0	0	0	5	0	0	3	29	0	0	0	85	0	0	0	9	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Phyllodocida;Syllidae;Virchowia;Virchowia clavata	Virchowia clavata	0	0	0	0	0	0	16	5	0	15	2	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Chaetopteridae;Chaetopteridae (family);Chaetopterus;Chaetopterus sarsii	Chaetopterus sarsii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Sabellida;Sabellariidae;Sabellaria;Sabellaria spinulosa	Sabellaria spinulosa	0	0	0	0	0	461	0	0	505	24	13	0	521	0	0	0	2	11	8	17	10	4	0	11	0	0	0	2205	173	55	0	231	287	28	0	468	53	17
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Sabellida;Serpulidae;Hydroides;Hydroides elegans	Hydroides elegans	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Sabellida;Serpulidae;Pomatoceros;Pomatoceros triqueter	Pomatoceros triqueter	1	0	1	1	436	24	0	2	34	0	0	1	67	0	0	0	73	3	4	409	1	1	8	262	1	0	14	83	0	2	0	3	1	0	0	37	2	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Spionida;Spionidae;Aonides;Aonides oxycephala	Aonides oxycephala	5	289	542	16	82	0	11	131	2	14	45	12	0	9	40	0	3	42	121	22	25	29	4	21	25	15	4	0	0	8	0	0	2	15	0	0	0	6
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Spionida;Spionidae;Laonice;Laonice cirrata	Laonice cirrata	0	0	0	2	1	0	0	191	95	1	0	0	0	0	0	0	0	27	65	32	14	30	1	2	27	88	187	3	10	0	0	5	3	0	0	0	8	6
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Capitellidae;Capitellidae (family);Capitella;Capitella sp. TD53	Capitella sp. TD53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Paraonidae;Paraonidae (family);Paraonis;Paraonis fulgens	Paraonis fulgens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Scrupocellaria;Scrupocellaria scruposa	Scrupocellaria scruposa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	23	29	9	8	6	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Bryozoa;Gymnolaemata;Ctenostomatida;Vesiculariidae;Amathia;Amathia lendigera	Amathia lendigera	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	7	0	3	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia;Cardiida;Scrobiculariidae;Scrobicularia;Scrobicularia plana	Scrobicularia plana	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia;Cardiida;Semelidae;Abra;Abra alba	Abra alba	0	0	1	17	0	0	0	1	0	0	0	0	0	0	1	0	0	8	0	0	4	0	0	0	6	0	0	0	3	8	0	0	9	2	0	0	1	3
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia;Myida;Hiatellidae;Hiatella;Hiatella arctica	Hiatella arctica	650	116	48	45	1049	11	35	14	34	552	34	34	29	109	22	16	36	48	18	169	41	19	56	209	12	8	57	2	9	7	0	1	74	7	0	1	2	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia;Venerida;Veneridae;Dosinia;Dosinia lupinus	Dosinia lupinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia;Mytiloida;Mytilidae;Modiolus;Modiolus barbatus	Modiolus barbatus	24	13	16	2	29	2	9	0	0	16	0	0	2	9	2	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia;Ostreida;Ostreidae;Ostrea;Ostrea edulis	Ostrea edulis	1516	1	0	3	2901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia;Ostreida;Ostreidae;Ostrea;Ostrea stentina	Ostrea stentina	5096	11	38	111	21323	0	0	0	0	0	0	0	0	0	0	0	21	0	0	104	0	0	0	796	0	0	24	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Cephalopoda;Sepiida;Sepiidae;Sepia;Sepia officinalis	Sepia officinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	1	8	2	0	0	2	1
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Cerithiidae;Cerithiidae (family);Bittium;Bittium reticulatum	Bittium reticulatum	0	0	0	0	0	47	133	23	84	1401	291	296	95	277	70	106	1	8	25	0	0	52	328	0	10	8	284	55	119	173	497	12	75	534	102	30	8	2
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Littorinimorpha;Capulidae;Capulus;Capulus ungaricus	Capulus ungaricus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Littorinimorpha;Naticidae;Euspira;Euspira nitida	Euspira nitida	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Littorinimorpha;Rissoidae;Alvania;Alvania punctura	Alvania punctura	1	0	15	12	1	4	0	4	4	35	0	6	0	7	0	0	0	29	32	0	3	0	1	0	0	0	2	0	15	0	0	0	15	1	0	0	2	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Littorinimorpha;Triviidae;Trivia;Trivia monacha	Trivia monacha	85	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Tritia;Tritia incrassata	Tritia incrassata	0	0	10	1	1	0	1	21	3	0	1	9	3	0	1	9	2	3	37	0	0	21	125	2	1	7	209	33	2	10	14	0	4	33	2	8	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Neogastropoda;Raphitomidae;Leufroyia;Leufroyia concinna	Leufroyia concinna	0	0	0	0	0	0	0	0	3	4	0	400	0	0	0	2	0	18	0	0	11	0	33	0	0	0	27	7	0	0	2	0	0	0	8	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Neogastropoda;Muricidae;Ocenebra;Ocenebra erinaceus	Ocenebra erinaceus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	158	0	0	0	180	1	1	1	55	0	1	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Neogastropoda;Muricidae;Ocinebrina;Ocinebrina aciculata	Ocinebrina aciculata	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Nudibranchia;Polyceridae;Polycera;Polycera quadrilineata	Polycera quadrilineata	0	0	0	0	0	0	11	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Nudibranchia;Aeolidiidae;Berghia;Berghia coerulescens	Berghia coerulescens	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Nudibranchia;Aeolidiidae;Spurilla;Spurilla neapolitana 	Spurilla neapolitana 	0	0	0	0	0	0	4	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Nudibranchia;Facelinidae;Favorinus;Favorinus branchialis	Favorinus branchialis	0	0	0	0	0	0	3	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Nudibranchia;Dotidae;Doto;Doto coronata	Doto coronata	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	18	222	19	13	79	12	13	18	305	5	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Nudibranchia;Eubranchidae;Amphorina;Amphorina farrani	Amphorina farrani	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	15	0	1	10	0	0	3	15	1	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Nudibranchia;Trinchesiidae;Catriona;Catriona aurantia	Catriona aurantia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	2	0	1	1	11	0	1	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Nudibranchia;Trinchesiidae;Trinchesia;Trinchesia cuanensis	Trinchesia cuanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	60	0	3	31	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Lepetellida;Haliotidae;Haliotis;Haliotis tuberculata	Haliotis tuberculata	0	0	0	0	0	25	0	0	254	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	231	9	0	0	145	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Trochida;Calliostomatidae;Calliostoma;Calliostoma zizyphinum	Calliostoma zizyphinum	0	0	0	0	0	7	0	0	0	1	0	620	0	0	0	371	0	7	1	0	0	0	704	0	0	1	464	0	0	0	0	0	11	0	0	9	2	1
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Trochida;Phasianellidae;Tricolia;Tricolia pullus	Tricolia pullus	0	0	16	0	0	740	32	34	161	55	12	1103	39	40	0	353	2	8	0	13	0	0	156	14	0	0	410	144	35	0	805	8	29	5	420	282	16	49
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Polyplacophora;Chitonida;Acanthochitonidae;Acanthochitona;Acanthochitona crinita	Acanthochitona crinita	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Polyplacophora;Chitonida;Callochitonidae;Callochiton;Callochiton septemvalvis	Callochiton septemvalvis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	24	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Enopla;Monostilifera;Emplectonematidae;Emplectonema;Emplectonema gracile	Emplectonema gracile	1	0	0	3	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	7	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Enopla;Monostilifera;Oerstediidae;Oerstedia;Oerstedia dorsalis	Oerstedia dorsalis	0	0	0	0	0	0	2	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Palaeonemertea;Cephalotrichidae;Cephalotrichidae (family);Cephalothrix;Cephalothrix sp. 4 HC	Cephalothrix sp. 4 HC	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	4	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Pilidiophora;Heteronemertea;Lineidae;Micrura;Micrura purpurea	Micrura purpurea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Pilidiophora;Heteronemertea;Lineidae;Micrura;Micrura varicolor	Micrura varicolor	0	0	0	0	0	16	16	64	1	0	0	5	0	0	5	0	0	27	7	0	1	1	1	0	0	1	0	0	11	10	0	0	1	0	0	0	1	1
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Pilidiophora;Heteronemertea;Lineidae;Siphonenteron;Siphonenteron bilineatum	Siphonenteron bilineatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	35	0	0	0	0	4
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Platyhelminthes;Rhabditophora;Macrostomida;Microstomidae;Microstomum;Microstomum compositum	Microstomum compositum	2	0	0	3	16	0	0	0	0	0	0	0	0	0	0	0	0	18	1	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Platyhelminthes;Rhabditophora;Polycladida;Prosthiostomidae;Prosthiostomum;Prosthiostomum siphunculus	Prosthiostomum siphunculus	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Exaiptasia;Exaiptasia diaphana	Exaiptasia diaphana	0	0	0	0	0	2	8	0	0	8	0	19	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Anthozoa;Corallimorpharia;Corallimorphidae;Corynactis;Corynactis californica	Corynactis californica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	5	24	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Anthozoa;Zoantharia;Parazoanthidae;Isozoanthus;Isozoanthus sulcatus	Isozoanthus sulcatus	0	2	2	15	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Anthoathecata;Tubulariidae;Ectopleura;Ectopleura larynx	Ectopleura larynx	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	2	12	3	6	1	9	2	6	1	0	1	1	0	0	0	2	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Anthoathecata;Tubulariidae;Ectopleura;Ectopleura wrighti	Ectopleura wrighti	6	11	13	26	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Anthoathecata;Bougainvilliidae;Bougainvillia;Bougainvillia muscus	Bougainvillia muscus	11	22	22	151	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Anthoathecata;Bougainvilliidae;Lizzia;Lizzia blondina	Lizzia blondina	0	0	0	14	3	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Anthoathecata;Pandeidae;Amphinema;Amphinema dinema	Amphinema dinema	5	15	40	354	152	0	1	0	11	2	1	0	0	1	0	0	29	253	13	240	44	17	12	109	34	2	2	0	5	0	0	0	2	0	0	5	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Leptothecata;Clytiidae;Clytia;Clytia gracilis	Clytia gracilis	0	0	0	0	0	163	34	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	24	16	0	28	65	18	0	164	13	3
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Leptothecata;Clytiidae;Clytia;Clytia hemisphaerica	Clytia hemisphaerica	0	0	5	13	1	46	28	10	82	13	5	1	152	6	0	4	0	49	1	15	24	12	9	20	28	1	1	1	3	1	0	0	11	4	0	6	3	3
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Leptothecata;Clytiidae;Clytia;Clytia linearis	Clytia linearis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	271	61	58	7	12	41	66	30	10	23	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Leptothecata;Obeliidae;Obelia;Obelia sp. 1 SL	Obelia sp. 1 SL	0	0	0	1	5	1	1	1	2	0	1	0	10	2	1	0	3	67	12	29	13	6	4	38	10	3	2	0	1	0	0	1	3	4	0	10	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Leptothecata;Obeliidae;Obelia;Obelia dichotoma	Obelia dichotoma	3	19	64	130	51	10	0	0	3	1	0	0	4	0	0	0	1	29	0	2	4	0	3	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Leptothecata;Obeliidae;Obelia;Obelia geniculata	Obelia geniculata	0	1	1	27	29	2	15	7	844	70	10	12	367	17	3	12	0	6	1	174	62	13	4	5	4	2	0	1	1	0	0	0	1	0	0	3	4	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Leptothecata;Aglaopheniidae;Aglaophenia;Aglaophenia octodonta	Aglaophenia octodonta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Leptothecata;Aglaopheniidae;Aglaophenia;Aglaophenia pluma	Aglaophenia pluma	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	3	0	19	14	0	0	0	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Leptothecata;Campanulariidae;Campanularia;Campanularia hincksii	Campanularia hincksii	4	0	5	44	32	111	92	24	269	88	34	25	505	129	11	19	2	27	4	6	11	7	3	6	6	1	0	7	18	2	0	4	58	5	0	2	5	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Leptothecata;Halopterididae;Halopteris;Halopteris diaphana	Halopteris diaphana	0	0	0	0	0	0	0	1	0	0	17	0	0	0	0	0	0	6	1	0	0	1	0	9	5	3	8	2	0	9	0	0	0	7	0	0	20	36
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera;Demospongiae;Suberitida;Halichondriidae;Halichondria;Halichondria bowerbanki	Halichondria bowerbanki	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
species	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera;Homoscleromorpha;Homosclerophorida;Oscarellidae;Oscarella;Oscarella balibaloi	Oscarella balibaloi	0	0	0	0	0	16	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	4	0	0	0	0	0	27	2	0
strain	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Nudibranchia;Aeolidiidae;Spurilla;Spurilla neapolitana ;Spurilla neapolitana	Spurilla neapolitana	0	0	0	0	0	0	4	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
